ticket_id	created_at	prediction_timestamp	category	impact	urgency	priority	assigned_team	ticket_age_minutes	sla_consumed_pct	sla_time_remaining_minutes	created_hour	created_day_of_week	is_weekend	queue_depth	team_workload	prev_resolution_time_minutes	sla_breach
SLA-002582	1/3/2026 5:29	1/3/2026 10:26	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	297	10.31	2583	5	5	1	23	2	975	0
SLA-002583	2/1/2026 6:07	2/1/2026 15:30	FURNITURE_FIXTURES	LOW	MEDIUM	LOW	Facilities	563	19.55	2317	6	6	1	3	3	3358	0
SLA-002584	1/18/2026 5:19	1/18/2026 13:14	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	475	32.99	965	5	6	1	17	1	1310	0
SLA-002585	3/28/2026 12:43	3/28/2026 18:14	BUILDING_STRUCTURE	MEDIUM	HIGH	HIGH	Facilities	331	68.96	149	12	5	1	5	5	188	0
SLA-002586	2/24/2026 16:26	2/24/2026 18:21	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	115	23.96	365	16	1	0	8	9	544	0
SLA-002587	5/1/2026 13:31	5/1/2026 21:24	GROUNDS_OUTDOOR	LOW	MEDIUM	LOW	Grounds Team	473	16.42	2407	13	4	0	2	14	2431	1
SLA-002588	7/1/2026 3:59	7/1/2026 6:09	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	130	27.08	350	3	2	0	4	0	207	0
SLA-002589	1/14/2026 17:43	1/14/2026 21:26	BUILDING_STRUCTURE	LOW	HIGH	MEDIUM	Facilities	223	15.49	1217	17	2	0	14	8	857	0
SLA-002590	6/19/2026 17:21	6/20/2026 1:00	SAFETY_HAZARD	MEDIUM	LOW	LOW	Safety Team	459	15.94	2421	17	4	0	21	6	1061	0
SLA-002591	3/4/2026 17:16	3/4/2026 22:47	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	331	68.96	149	17	2	0	19	6	191	1
SLA-002592	1/14/2026 2:38	1/14/2026 9:54	ELEVATOR	HIGH	HIGH	CRITICAL	Facilities	436	90.83	44	2	2	0	25	1	121	1
SLA-002593	8/28/2026 16:43	8/28/2026 20:25	OTHER	MEDIUM	HIGH	HIGH	General Maintenance	222	46.25	258	16	4	0	6	12	368	0
SLA-002594	3/16/2026 17:09	3/16/2026 19:38	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	149	31.04	331	17	0	0	17	5	413	0
SLA-002595	8/19/2026 17:58	8/20/2026 0:58	HVAC_AC	HIGH	LOW	MEDIUM	Facilities	420	29.17	1020	17	2	0	6	1	1022	0
SLA-002596	6/23/2026 16:38	6/23/2026 17:05	SAFETY_HAZARD	HIGH	MEDIUM	HIGH	Safety Team	27	5.62	453	16	1	0	18	3	233	0
SLA-002597	7/17/2026 1:41	7/17/2026 3:44	SAFETY_HAZARD	MEDIUM	HIGH	HIGH	Safety Team	123	25.62	357	1	4	0	2	13	99	1
SLA-002598	8/16/2026 6:48	8/16/2026 8:54	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	126	4.38	2754	6	6	1	6	6	610	0
SLA-002599	7/3/2026 23:27	7/4/2026 7:29	AV_CLASSROOM_EQUIPMENT	LOW	LOW	LOW	AV Support	482	16.74	2398	23	4	0	11	1	1787	0
SLA-002600	7/12/2026 18:45	7/12/2026 21:23	OTHER	LOW	LOW	LOW	General Maintenance	158	5.49	2722	18	6	1	26	9	2796	1
SLA-002601	7/31/2026 23:08	8/1/2026 5:18	IT_NETWORK_ACCOUNTS	HIGH	HIGH	CRITICAL	IT Support	370	77.08	110	23	4	0	17	11	358	1
SLA-002602	7/15/2026 2:11	7/15/2026 12:38	ELEVATOR	LOW	MEDIUM	LOW	Facilities	627	21.77	2253	2	2	0	13	13	1793	0
SLA-002603	2/3/2026 7:43	2/3/2026 12:31	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	288	60	192	7	1	0	30	11	430	1
SLA-002604	3/3/2026 6:01	3/3/2026 8:02	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	121	25.21	359	6	1	0	26	11	182	1
SLA-002605	1/22/2026 2:51	1/22/2026 9:23	FURNITURE_FIXTURES	LOW	HIGH	MEDIUM	Facilities	392	27.22	1048	2	3	0	11	14	1452	1
SLA-002606	2/7/2026 23:22	2/8/2026 3:48	AV_CLASSROOM_EQUIPMENT	LOW	LOW	LOW	AV Support	266	9.24	2614	23	5	1	4	9	1237	0
SLA-002607	3/19/2026 7:36	3/19/2026 14:15	AV_CLASSROOM_EQUIPMENT	MEDIUM	MEDIUM	MEDIUM	AV Support	399	27.71	1041	7	3	0	10	3	1548	0
SLA-002608	1/3/2026 13:29	1/3/2026 17:35	HVAC_AC	LOW	LOW	LOW	Facilities	246	8.54	2634	13	5	1	11	12	2140	0
SLA-002609	4/5/2026 23:09	4/5/2026 23:56	BUILDING_STRUCTURE	HIGH	MEDIUM	HIGH	Facilities	47	9.79	433	23	6	1	15	12	432	1
SLA-002610	7/31/2026 20:17	7/31/2026 22:10	IT_NETWORK_ACCOUNTS	MEDIUM	LOW	LOW	IT Support	113	3.92	2767	20	4	0	5	0	780	0
SLA-002611	6/26/2026 3:35	6/26/2026 4:21	HVAC_AC	LOW	LOW	LOW	Facilities	46	1.6	2834	3	4	0	5	2	2263	0
SLA-002612	2/24/2026 19:39	2/25/2026 3:19	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	460	31.94	980	19	1	0	13	14	512	1
SLA-002613	2/5/2026 0:28	2/5/2026 4:21	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	233	16.18	1207	0	3	0	27	0	614	0
SLA-002614	3/21/2026 7:50	3/21/2026 9:19	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	89	18.54	391	7	5	1	13	1	143	0
SLA-002615	3/7/2026 1:57	3/7/2026 6:18	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	261	54.37	219	1	5	1	24	9	178	1
SLA-002616	2/25/2026 6:10	2/25/2026 18:03	GROUNDS_OUTDOOR	MEDIUM	LOW	LOW	Grounds Team	713	24.76	2167	6	2	0	9	2	2231	0
SLA-002617	7/15/2026 17:24	7/15/2026 20:19	SAFETY_HAZARD	HIGH	LOW	MEDIUM	Safety Team	175	12.15	1265	17	2	0	8	7	559	0
SLA-002618	4/20/2026 18:10	4/21/2026 6:04	IT_HARDWARE_PRINTING	MEDIUM	MEDIUM	MEDIUM	IT Support	714	49.58	726	18	0	0	16	15	827	0
SLA-002619	6/19/2026 3:55	6/19/2026 7:21	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	206	42.92	274	3	4	0	9	0	502	0
SLA-002620	6/4/2026 13:20	6/4/2026 18:54	BUILDING_STRUCTURE	MEDIUM	HIGH	HIGH	Facilities	334	69.58	146	13	3	0	9	15	153	1
SLA-002621	4/18/2026 2:02	4/18/2026 10:11	PLUMBING_WATER	MEDIUM	MEDIUM	MEDIUM	Facilities	489	33.96	951	2	5	1	4	11	1039	0
SLA-002622	5/15/2026 2:46	5/15/2026 8:22	GROUNDS_OUTDOOR	MEDIUM	MEDIUM	MEDIUM	Grounds Team	336	23.33	1104	2	4	0	12	0	985	0
SLA-002623	2/20/2026 7:49	2/20/2026 10:47	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	178	37.08	302	7	4	0	3	13	558	1
SLA-002624	2/7/2026 10:33	2/7/2026 21:35	ELECTRICAL	MEDIUM	LOW	LOW	Facilities	662	22.99	2218	10	5	1	5	4	2725	0
SLA-002625	8/12/2026 23:38	8/13/2026 0:11	ELECTRICAL	HIGH	HIGH	CRITICAL	Facilities	33	6.88	447	23	2	0	15	1	536	1
SLA-002626	7/20/2026 2:27	7/20/2026 9:15	IT_HARDWARE_PRINTING	MEDIUM	MEDIUM	MEDIUM	IT Support	408	28.33	1032	2	0	0	5	3	1289	0
SLA-002627	8/11/2026 20:27	8/12/2026 6:41	CLEANING_WASTE	MEDIUM	LOW	LOW	Cleaning Services	614	21.32	2266	20	1	0	28	2	960	0
SLA-002628	8/9/2026 13:36	8/9/2026 23:08	IT_HARDWARE_PRINTING	LOW	HIGH	MEDIUM	IT Support	572	39.72	868	13	6	1	22	9	413	0
SLA-002629	8/8/2026 6:35	8/8/2026 17:14	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	639	44.38	801	6	5	1	30	12	1014	1
SLA-002630	8/1/2026 11:03	8/1/2026 14:20	ELEVATOR	LOW	LOW	LOW	Facilities	197	6.84	2683	11	5	1	21	1	2818	0
SLA-002631	1/6/2026 6:06	1/6/2026 7:57	OTHER	MEDIUM	HIGH	HIGH	General Maintenance	111	23.12	369	6	1	0	20	3	316	0
SLA-002632	6/15/2026 8:28	6/15/2026 19:23	BUILDING_STRUCTURE	LOW	HIGH	MEDIUM	Facilities	655	45.49	785	8	0	0	26	11	436	1
SLA-002633	8/22/2026 20:22	8/23/2026 6:37	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	615	21.35	2265	20	5	1	28	9	2715	1
SLA-002634	4/10/2026 9:56	4/10/2026 12:25	AV_CLASSROOM_EQUIPMENT	MEDIUM	LOW	LOW	AV Support	149	5.17	2731	9	4	0	0	14	952	0
SLA-002635	7/10/2026 10:38	7/10/2026 11:35	GROUNDS_OUTDOOR	LOW	MEDIUM	LOW	Grounds Team	57	1.98	2823	10	4	0	20	15	2001	1
SLA-002636	2/23/2026 4:56	2/23/2026 12:30	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	454	94.58	26	4	0	0	18	6	192	1
SLA-002637	2/2/2026 10:39	2/2/2026 11:34	BUILDING_STRUCTURE	LOW	MEDIUM	LOW	Facilities	55	1.91	2825	10	0	0	9	1	2293	0
SLA-002638	2/20/2026 8:37	2/20/2026 10:11	PLUMBING_WATER	HIGH	LOW	MEDIUM	Facilities	94	6.53	1346	8	4	0	28	6	1173	1
SLA-002639	3/7/2026 22:53	3/8/2026 1:26	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	153	31.87	327	22	5	1	18	13	221	1
SLA-002640	6/15/2026 2:34	6/15/2026 8:14	HVAC_AC	LOW	MEDIUM	LOW	Facilities	340	11.81	2540	2	0	0	11	9	943	0
SLA-002641	1/12/2026 5:44	1/12/2026 6:38	IT_NETWORK_ACCOUNTS	MEDIUM	LOW	LOW	IT Support	54	1.88	2826	5	0	0	2	1	1939	0
SLA-002642	4/4/2026 2:09	4/4/2026 9:08	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	419	87.29	61	2	5	1	7	9	483	1
SLA-002643	2/14/2026 22:22	2/15/2026 0:15	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	113	23.54	367	22	5	1	28	11	537	1
SLA-002644	5/3/2026 10:53	5/3/2026 14:50	FURNITURE_FIXTURES	MEDIUM	HIGH	HIGH	Facilities	237	49.38	243	10	6	1	10	13	157	1
SLA-002645	4/18/2026 20:15	4/18/2026 21:13	IT_HARDWARE_PRINTING	LOW	MEDIUM	LOW	IT Support	58	2.01	2822	20	5	1	2	4	2537	0
SLA-002646	6/29/2026 20:04	6/30/2026 2:20	PLUMBING_WATER	MEDIUM	MEDIUM	MEDIUM	Facilities	376	26.11	1064	20	0	0	0	4	1330	0
SLA-002647	5/8/2026 6:06	5/8/2026 11:32	SAFETY_HAZARD	HIGH	LOW	MEDIUM	Safety Team	326	22.64	1114	6	4	0	19	11	1134	0
SLA-002648	7/21/2026 8:39	7/21/2026 12:15	HVAC_AC	MEDIUM	LOW	LOW	Facilities	216	7.5	2664	8	1	0	5	2	3190	0
SLA-002649	2/24/2026 0:38	2/24/2026 7:21	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	403	27.99	1037	0	1	0	10	13	1688	1
SLA-002650	5/24/2026 8:20	5/24/2026 15:12	BUILDING_STRUCTURE	HIGH	MEDIUM	HIGH	Facilities	412	85.83	68	8	6	1	11	11	517	1
SLA-002651	2/23/2026 2:20	2/23/2026 10:05	HVAC_AC	HIGH	LOW	MEDIUM	Facilities	465	32.29	975	2	0	0	7	7	1703	0
SLA-002652	2/1/2026 20:39	2/2/2026 2:09	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	330	68.75	150	20	6	1	19	4	208	0
SLA-002653	4/4/2026 13:14	4/4/2026 15:54	AV_CLASSROOM_EQUIPMENT	HIGH	LOW	MEDIUM	AV Support	160	11.11	1280	13	5	1	19	1	1187	0
SLA-002654	3/19/2026 22:29	3/20/2026 10:09	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	700	48.61	740	22	3	0	0	0	1249	0
SLA-002655	4/10/2026 15:55	4/10/2026 20:45	OTHER	MEDIUM	LOW	LOW	General Maintenance	290	10.07	2590	15	4	0	28	8	1715	0
SLA-002656	4/13/2026 10:58	4/13/2026 16:36	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	338	70.42	142	10	0	0	17	14	124	1
SLA-002657	3/7/2026 10:55	3/7/2026 16:46	PLUMBING_WATER	LOW	HIGH	MEDIUM	Facilities	351	24.38	1089	10	5	1	24	4	1464	1
SLA-002658	7/8/2026 22:59	7/9/2026 1:59	ELEVATOR	HIGH	LOW	MEDIUM	Facilities	180	12.5	1260	22	2	0	25	6	691	1
SLA-002659	3/8/2026 14:42	3/8/2026 18:38	HVAC_AC	MEDIUM	MEDIUM	MEDIUM	Facilities	236	16.39	1204	14	6	1	7	4	387	0
SLA-002660	5/17/2026 13:43	5/17/2026 16:53	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	190	6.6	2690	13	6	1	12	9	2014	0
SLA-002661	8/26/2026 2:11	8/26/2026 3:11	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	60	12.5	420	2	2	0	30	2	210	1
SLA-002662	6/27/2026 16:56	6/27/2026 21:39	BUILDING_STRUCTURE	MEDIUM	LOW	LOW	Facilities	283	9.83	2597	16	5	1	28	6	613	0
SLA-002663	5/15/2026 0:47	5/15/2026 4:53	GROUNDS_OUTDOOR	LOW	HIGH	MEDIUM	Grounds Team	246	17.08	1194	0	4	0	12	7	451	0
SLA-002664	3/23/2026 1:11	3/23/2026 10:55	OTHER	LOW	MEDIUM	LOW	General Maintenance	584	20.28	2296	1	0	0	22	10	2422	1
SLA-002665	5/18/2026 3:26	5/18/2026 4:08	SAFETY_HAZARD	MEDIUM	LOW	LOW	Safety Team	42	1.46	2838	3	0	0	13	6	1988	0
SLA-002666	8/21/2026 16:28	8/22/2026 0:02	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	454	94.58	26	16	4	0	0	4	208	0
SLA-002667	3/30/2026 21:26	3/31/2026 0:30	OTHER	MEDIUM	HIGH	HIGH	General Maintenance	184	38.33	296	21	0	0	4	3	318	0
SLA-002668	7/28/2026 23:15	7/29/2026 4:00	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	285	59.38	195	23	1	0	23	13	255	1
SLA-002669	2/27/2026 23:30	2/28/2026 9:59	IT_HARDWARE_PRINTING	MEDIUM	LOW	LOW	IT Support	629	21.84	2251	23	4	0	3	12	2794	0
SLA-002670	6/1/2026 20:20	6/1/2026 21:48	IT_NETWORK_ACCOUNTS	LOW	HIGH	MEDIUM	IT Support	88	6.11	1352	20	0	0	27	6	1646	1
SLA-002671	5/19/2026 6:46	5/19/2026 15:32	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	526	36.53	914	6	1	0	26	15	1239	1
SLA-002672	3/30/2026 7:18	3/30/2026 10:56	IT_NETWORK_ACCOUNTS	LOW	LOW	LOW	IT Support	218	7.57	2662	7	0	0	20	5	619	0
SLA-002673	2/1/2026 11:14	2/1/2026 18:04	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	410	14.24	2470	11	6	1	19	11	2336	1
SLA-002674	8/12/2026 6:15	8/12/2026 7:40	HVAC_AC	MEDIUM	MEDIUM	MEDIUM	Facilities	85	5.9	1355	6	2	0	11	4	342	0
SLA-002675	6/7/2026 6:46	6/7/2026 14:59	IT_NETWORK_ACCOUNTS	LOW	HIGH	MEDIUM	IT Support	493	34.24	947	6	6	1	25	10	1386	1
SLA-002676	8/5/2026 18:15	8/5/2026 23:42	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	327	68.12	153	18	2	0	24	14	494	1
SLA-002677	3/11/2026 3:31	3/11/2026 10:41	IT_HARDWARE_PRINTING	LOW	LOW	LOW	IT Support	430	14.93	2450	3	2	0	10	15	1742	1
SLA-002678	3/25/2026 1:23	3/25/2026 12:48	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	685	47.57	755	1	2	0	5	11	1263	0
SLA-002679	2/26/2026 9:46	2/26/2026 11:38	PLUMBING_WATER	HIGH	MEDIUM	HIGH	Facilities	112	23.33	368	9	3	0	8	3	484	0
SLA-002680	2/9/2026 16:04	2/9/2026 17:40	ELEVATOR	HIGH	LOW	MEDIUM	Facilities	96	6.67	1344	16	0	0	18	13	1315	1
SLA-002681	8/8/2026 21:47	8/9/2026 5:20	IT_HARDWARE_PRINTING	HIGH	LOW	MEDIUM	IT Support	453	31.46	987	21	5	1	9	14	646	0
SLA-002682	2/25/2026 11:34	2/25/2026 16:11	BUILDING_STRUCTURE	MEDIUM	HIGH	HIGH	Facilities	277	57.71	203	11	2	0	24	2	358	1
SLA-002683	1/23/2026 2:06	1/23/2026 2:59	SAFETY_HAZARD	HIGH	MEDIUM	HIGH	Safety Team	53	11.04	427	2	4	0	23	0	555	1
SLA-002684	2/19/2026 3:14	2/19/2026 5:40	IT_NETWORK_ACCOUNTS	HIGH	HIGH	CRITICAL	IT Support	146	30.42	334	3	3	0	20	9	302	1
SLA-002685	7/31/2026 10:55	7/31/2026 14:04	IT_NETWORK_ACCOUNTS	HIGH	MEDIUM	HIGH	IT Support	189	39.38	291	10	4	0	18	4	502	1
SLA-002686	1/27/2026 7:30	1/27/2026 11:43	IT_NETWORK_ACCOUNTS	LOW	HIGH	MEDIUM	IT Support	253	17.57	1187	7	1	0	4	6	1532	0
SLA-002687	1/21/2026 16:50	1/21/2026 22:31	GROUNDS_OUTDOOR	LOW	MEDIUM	LOW	Grounds Team	341	11.84	2539	16	2	0	2	10	2153	0
SLA-002688	3/26/2026 22:27	3/27/2026 3:53	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	326	67.92	154	22	3	0	19	9	519	1
SLA-002689	8/27/2026 0:44	8/27/2026 1:24	GROUNDS_OUTDOOR	HIGH	MEDIUM	HIGH	Grounds Team	40	8.33	440	0	3	0	6	9	172	0
SLA-002690	4/16/2026 10:18	4/16/2026 14:22	ELEVATOR	MEDIUM	LOW	LOW	Facilities	244	8.47	2636	10	3	0	4	11	2149	0
SLA-002691	5/12/2026 0:41	5/12/2026 4:00	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	199	41.46	281	0	1	0	13	0	205	0
SLA-002692	6/24/2026 0:59	6/24/2026 3:51	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	172	35.83	308	0	2	0	7	9	335	0
SLA-002693	3/13/2026 19:23	3/13/2026 22:15	HVAC_AC	MEDIUM	LOW	LOW	Facilities	172	5.97	2708	19	4	0	26	12	800	1
SLA-002694	2/25/2026 22:59	2/26/2026 0:15	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	76	15.83	404	22	2	0	30	14	464	1
SLA-002695	1/10/2026 8:41	1/10/2026 18:27	OTHER	MEDIUM	MEDIUM	MEDIUM	General Maintenance	586	40.69	854	8	5	1	9	6	675	0
SLA-002696	8/3/2026 2:42	8/3/2026 3:41	PLUMBING_WATER	LOW	LOW	LOW	Facilities	59	2.05	2821	2	0	0	19	14	2829	1
SLA-002697	2/10/2026 15:54	2/11/2026 3:21	FURNITURE_FIXTURES	LOW	HIGH	MEDIUM	Facilities	687	47.71	753	15	1	0	13	9	585	0
SLA-002698	6/20/2026 13:50	6/20/2026 19:28	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	338	11.74	2542	13	5	1	21	2	3324	1
SLA-002699	5/14/2026 3:37	5/14/2026 5:52	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	135	9.38	1305	3	3	0	1	2	1174	0
SLA-002700	6/23/2026 15:50	6/23/2026 18:18	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	148	30.83	332	15	1	0	21	15	535	1
SLA-002701	6/20/2026 3:46	6/20/2026 9:15	ELECTRICAL	MEDIUM	HIGH	HIGH	Facilities	329	68.54	151	3	5	1	15	1	316	0
SLA-002702	1/22/2026 17:15	1/22/2026 19:36	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	141	29.38	339	17	3	0	25	4	378	1
SLA-002703	5/30/2026 11:53	5/30/2026 18:58	FURNITURE_FIXTURES	MEDIUM	HIGH	HIGH	Facilities	425	88.54	55	11	5	1	12	0	179	1
SLA-002704	4/26/2026 9:25	4/26/2026 14:19	PLUMBING_WATER	MEDIUM	MEDIUM	MEDIUM	Facilities	294	20.42	1146	9	6	1	11	2	517	0
SLA-002705	7/28/2026 9:27	7/28/2026 21:03	HVAC_AC	MEDIUM	MEDIUM	MEDIUM	Facilities	696	48.33	744	9	1	0	29	4	479	0
SLA-002706	5/20/2026 1:42	5/20/2026 3:07	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	85	17.71	395	1	2	0	22	11	302	1
SLA-002707	3/22/2026 4:57	3/22/2026 12:13	ELECTRICAL	LOW	HIGH	MEDIUM	Facilities	436	30.28	1004	4	6	1	24	9	862	1
SLA-002708	7/30/2026 15:34	7/30/2026 16:01	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	27	1.88	1413	15	3	0	22	15	1167	1
SLA-002709	4/9/2026 11:32	4/9/2026 21:42	OTHER	MEDIUM	MEDIUM	MEDIUM	General Maintenance	610	42.36	830	11	3	0	3	13	1477	1
SLA-002710	2/22/2026 12:25	2/22/2026 22:14	GROUNDS_OUTDOOR	MEDIUM	MEDIUM	MEDIUM	Grounds Team	589	40.9	851	12	6	1	18	9	1428	0
SLA-002711	2/2/2026 5:38	2/2/2026 14:50	OTHER	MEDIUM	MEDIUM	MEDIUM	General Maintenance	552	38.33	888	5	0	0	13	4	1116	0
SLA-002712	7/29/2026 3:08	7/29/2026 6:53	OTHER	MEDIUM	MEDIUM	MEDIUM	General Maintenance	225	15.62	1215	3	2	0	22	13	1220	1
SLA-002713	1/9/2026 15:02	1/9/2026 16:42	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	100	20.83	380	15	4	0	7	3	412	0
SLA-002714	4/26/2026 3:54	4/26/2026 4:41	IT_NETWORK_ACCOUNTS	HIGH	LOW	MEDIUM	IT Support	47	3.26	1393	3	6	1	2	13	565	0
SLA-002715	3/25/2026 0:08	3/25/2026 4:22	PLUMBING_WATER	HIGH	MEDIUM	HIGH	Facilities	254	52.92	226	0	2	0	4	4	251	0
SLA-002716	8/2/2026 13:27	8/2/2026 20:49	PLUMBING_WATER	HIGH	LOW	MEDIUM	Facilities	442	30.69	998	13	6	1	30	0	940	1
SLA-002717	6/19/2026 10:12	6/19/2026 15:17	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	305	63.54	175	10	4	0	19	5	445	1
SLA-002718	5/5/2026 8:14	5/5/2026 15:00	FURNITURE_FIXTURES	MEDIUM	LOW	LOW	Facilities	406	14.1	2474	8	1	0	8	5	1169	0
SLA-002719	5/16/2026 1:44	5/16/2026 12:14	SAFETY_HAZARD	HIGH	LOW	MEDIUM	Safety Team	630	43.75	810	1	5	1	14	0	527	0
SLA-002720	6/16/2026 11:39	6/16/2026 22:08	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	629	43.68	811	11	1	0	23	9	1477	1
SLA-002721	7/10/2026 8:11	7/10/2026 17:05	IT_HARDWARE_PRINTING	LOW	LOW	LOW	IT Support	534	18.54	2346	8	4	0	4	11	2650	0
SLA-002722	8/27/2026 5:56	8/27/2026 7:46	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	110	22.92	370	5	3	0	30	14	179	1
SLA-002723	7/26/2026 4:14	7/26/2026 7:23	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	189	39.38	291	4	6	1	1	12	275	0
SLA-002724	2/20/2026 9:09	2/20/2026 14:12	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	303	63.12	177	9	4	0	14	8	416	1
SLA-002725	1/17/2026 7:17	1/17/2026 10:29	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	192	13.33	1248	7	5	1	6	6	1063	0
SLA-002726	1/23/2026 13:15	1/23/2026 22:50	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	575	19.97	2305	13	4	0	22	14	678	1
SLA-002727	8/5/2026 2:27	8/5/2026 3:27	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	60	12.5	420	2	2	0	23	15	333	1
SLA-002728	7/1/2026 2:28	7/1/2026 6:37	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	249	51.88	231	2	2	0	22	12	398	1
SLA-002729	8/11/2026 15:33	8/12/2026 3:00	OTHER	LOW	MEDIUM	LOW	General Maintenance	687	23.85	2193	15	1	0	22	12	3325	1
SLA-002730	4/29/2026 0:23	4/29/2026 4:50	PLUMBING_WATER	HIGH	MEDIUM	HIGH	Facilities	267	55.62	213	0	2	0	0	9	155	0
SLA-002731	5/24/2026 10:49	5/24/2026 15:27	HVAC_AC	MEDIUM	LOW	LOW	Facilities	278	9.65	2602	10	6	1	5	3	3100	0
SLA-002732	7/18/2026 10:06	7/18/2026 17:58	OTHER	MEDIUM	LOW	LOW	General Maintenance	472	16.39	2408	10	5	1	10	12	674	0
SLA-002733	2/1/2026 0:29	2/1/2026 3:34	OTHER	LOW	LOW	LOW	General Maintenance	185	6.42	2695	0	6	1	9	1	1888	0
SLA-002734	5/21/2026 9:29	5/21/2026 19:08	OTHER	LOW	LOW	LOW	General Maintenance	579	20.1	2301	9	3	0	4	8	2659	0
SLA-002735	1/24/2026 22:51	1/25/2026 10:04	OTHER	MEDIUM	MEDIUM	MEDIUM	General Maintenance	673	46.74	767	22	5	1	20	9	382	0
SLA-002736	1/14/2026 17:15	1/14/2026 17:30	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	15	3.12	465	17	2	0	19	15	245	1
SLA-002737	8/28/2026 0:39	8/28/2026 1:37	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	58	12.08	422	0	4	0	2	9	285	0
SLA-002738	8/5/2026 11:08	8/5/2026 17:31	PLUMBING_WATER	MEDIUM	HIGH	HIGH	Facilities	383	79.79	97	11	2	0	29	10	304	1
SLA-002739	5/4/2026 15:32	5/4/2026 20:54	PLUMBING_WATER	HIGH	HIGH	CRITICAL	Facilities	322	67.08	158	15	0	0	26	13	561	1
SLA-002740	1/5/2026 16:38	1/6/2026 1:32	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	534	18.54	2346	16	0	0	23	11	3298	1
SLA-002741	8/20/2026 13:34	8/20/2026 17:03	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	209	7.26	2671	13	3	0	4	7	2264	0
